cod_depto,nombre_depto,cod_mpio,nombre_mpio,mesas_informadas_pct,votos_abelardo_ganador,votos_cepeda_ganador,votos_blanco,votos_nulos,tarjetones_no_marcados
01,Departamento 01,01004,ABEJORRAL,100%,7216,0,0,0,0
01,Departamento 01,01007,ABRIAQUI,100%,1011,0,0,0,0
01,Departamento 01,01010,ALEJANDRIA,100%,2450,0,0,0,0
01,Departamento 01,01013,AMAGA,100%,8746,0,0,0,0
01,Departamento 01,01016,AMALFI,100%,6352,0,0,0,0
01,Departamento 01,01019,ANDES,100%,15574,0,0,0,0
01,Departamento 01,01022,ANGELOPOLIS,100%,2365,0,0,0,0
01,Departamento 01,01025,ANGOSTURA,100%,3959,0,0,0,0
01,Departamento 01,01028,ANORI,100%,0,3849,0,0,0
01,Departamento 01,01031,ANTIOQUIA,100%,8535,0,0,0,0
01,Departamento 01,01034,ANZA,100%,2837,0,0,0,0
01,Departamento 01,01035,APARTADO,100%,0,41593,0,0,0
01,Departamento 01,01037,ARBOLETES,100%,6990,0,0,0,0
01,Departamento 01,01039,ARGELIA,100%,3006,0,0,0,0
01,Departamento 01,01040,ARMENIA,100%,1923,0,0,0,0
01,Departamento 01,01043,BARBOSA,100%,15604,0,0,0,0
01,Departamento 01,01049,BELLO,100%,144162,0,0,0,0
01,Departamento 01,01046,BELMIRA,100%,2509,0,0,0,0
01,Departamento 01,01052,BETANIA,100%,3415,0,0,0,0
01,Departamento 01,01055,BETULIA,100%,5607,0,0,0,0
01,Departamento 01,01058,BOLIVAR,100%,10287,0,0,0,0
01,Departamento 01,01062,BRICEÑO,100%,1588,0,0,0,0
01,Departamento 01,01061,BURITICA,100%,2713,0,0,0,0
01,Departamento 01,01064,CACERES,100%,0,5764,0,0,0
01,Departamento 01,01067,CAICEDO,100%,2788,0,0,0,0
01,Departamento 01,01070,CALDAS,100%,28848,0,0,0,0
01,Departamento 01,01073,CAMPAMENTO,100%,2227,0,0,0,0
01,Departamento 01,01076,CAÑASGORDAS,100%,6839,0,0,0,0
01,Departamento 01,01078,CARACOLI,100%,1658,0,0,0,0
01,Departamento 01,01079,CARAMANTA,100%,2152,0,0,0,0
01,Departamento 01,01080,CAREPA,100%,0,16044,0,0,0
01,Departamento 01,01082,CARMEN DE VIBORAL,100%,23928,0,0,0,0
01,Departamento 01,01085,CAROLINA,100%,1883,0,0,0,0
01,Departamento 01,01088,CAUCASIA,100%,0,24556,0,0,0
01,Departamento 01,01106,CHIGORODO,100%,0,17140,0,0,0
01,Departamento 01,01091,CISNEROS,100%,4575,0,0,0,0
01,Departamento 01,01094,COCORNA,100%,7935,0,0,0,0
01,Departamento 01,01097,CONCEPCION,100%,2546,0,0,0,0
01,Departamento 01,01100,CONCORDIA,100%,6379,0,0,0,0
01,Departamento 01,01103,COPACABANA,100%,28709,0,0,0,0
01,Departamento 01,01109,DABEIBA,100%,5194,0,0,0,0
01,Departamento 01,01112,DON MATIAS,100%,8160,0,0,0,0
01,Departamento 01,01115,EBEJICO,100%,5020,0,0,0,0
01,Departamento 01,01117,EL BAGRE,100%,0,10709,0,0,0
01,Departamento 01,01118,ENTRERRIOS,100%,4749,0,0,0,0
01,Departamento 01,01121,ENVIGADO,100%,126432,0,0,0,0
01,Departamento 01,01124,FREDONIA,100%,6770,0,0,0,0
01,Departamento 01,01127,FRONTINO,100%,4832,0,0,0,0
01,Departamento 01,01130,GIRALDO,100%,1902,0,0,0,0
01,Departamento 01,01133,GIRARDOTA,100%,20635,0,0,0,0
01,Departamento 01,01136,GOMEZ PLATA,100%,4070,0,0,0,0
01,Departamento 01,01139,GRANADA,100%,5316,0,0,0,0
01,Departamento 01,01140,GUADALUPE,100%,0,1804,0,0,0
01,Departamento 01,01142,GUARNE,100%,23505,0,0,0,0
01,Departamento 01,01145,GUATAPE,100%,4816,0,0,0,0
01,Departamento 01,01148,HELICONIA,100%,2438,0,0,0,0
01,Departamento 01,01150,HISPANIA,100%,2242,0,0,0,0
01,Departamento 01,01151,ITAGUI,100%,109001,0,0,0,0
01,Departamento 01,01154,ITUANGO,100%,3067,0,0,0,0
01,Departamento 01,01157,JARDIN,100%,6478,0,0,0,0
01,Departamento 01,01160,JERICO,100%,5634,0,0,0,0
01,Departamento 01,01163,LA CEJA,100%,33830,0,0,0,0
01,Departamento 01,01166,LA ESTRELLA,100%,28378,0,0,0,0
01,Departamento 01,01170,LA PINTADA,100%,2715,0,0,0,0
01,Departamento 01,01169,LA UNION,100%,10805,0,0,0,0
01,Departamento 01,01172,LIBORINA,100%,4466,0,0,0,0
01,Departamento 01,01175,MACEO,100%,3650,0,0,0,0
01,Departamento 01,01178,MARINILLA,100%,28755,0,0,0,0
01,Departamento 01,01001,MEDELLIN,100%,819285,0,0,0,0
01,Departamento 01,01181,MONTEBELLO,100%,2782,0,0,0,0
01,Departamento 01,01184,MURINDO,100%,0,1994,0,0,0
01,Departamento 01,01187,MUTATA,100%,0,4329,0,0,0
01,Departamento 01,01190,NARIÑO,100%,3833,0,0,0,0
01,Departamento 01,01191,NECHI,100%,5096,0,0,0,0
01,Departamento 01,01192,NECOCLI,100%,11647,0,0,0,0
01,Departamento 01,01193,OLAYA,100%,1438,0,0,0,0
01,Departamento 01,01196,PEÑOL,100%,10194,0,0,0,0
01,Departamento 01,01199,PEQUE,100%,2264,0,0,0,0
01,Departamento 01,01202,PUEBLORRICO,100%,3350,0,0,0,0
01,Departamento 01,01205,PUERTO BERRIO,100%,9100,0,0,0,0
01,Departamento 01,01168,PUERTO NARE-LA MAGDALENA,100%,3302,0,0,0,0
01,Departamento 01,01206,PUERTO TRIUNFO,100%,6025,0,0,0,0
01,Departamento 01,01208,REMEDIOS,100%,0,6285,0,0,0
01,Departamento 01,01211,RETIRO,100%,14610,0,0,0,0
01,Departamento 01,01214,RIONEGRO,100%,74165,0,0,0,0
01,Departamento 01,01217,SABANALARGA,100%,3410,0,0,0,0
01,Departamento 01,01218,SABANETA,100%,52751,0,0,0,0
01,Departamento 01,01220,SALGAR,100%,6243,0,0,0,0
01,Departamento 01,01223,SAN ANDRES,100%,1828,0,0,0,0
01,Departamento 01,01226,SAN CARLOS,100%,7152,0,0,0,0
01,Departamento 01,01227,SAN FRANCISCO,100%,2561,0,0,0,0
01,Departamento 01,01229,SAN JERONIMO,100%,6172,0,0,0,0
01,Departamento 01,01230,SAN JOSE DE LA MONTAÑA,100%,1358,0,0,0,0
01,Departamento 01,01231,SAN JUAN DE URABA,100%,5803,0,0,0,0
01,Departamento 01,01232,SAN LUIS,100%,5866,0,0,0,0
01,Departamento 01,01235,SAN PEDRO,100%,12054,0,0,0,0
01,Departamento 01,01237,SAN PEDRO DE URABA,100%,10061,0,0,0,0
01,Departamento 01,01238,SAN RAFAEL,100%,6167,0,0,0,0
01,Departamento 01,01241,SAN ROQUE,100%,7385,0,0,0,0
01,Departamento 01,01244,SAN VICENTE,100%,10278,0,0,0,0
01,Departamento 01,01247,SANTA BARBARA,100%,8662,0,0,0,0
01,Departamento 01,01250,SANTA ROSA DE OSOS,100%,13415,0,0,0,0
01,Departamento 01,01253,SANTO DOMINGO,100%,4516,0,0,0,0
01,Departamento 01,01256,SANTUARIO,100%,19355,0,0,0,0
01,Departamento 01,01259,SEGOVIA,100%,0,10036,0,0,0
01,Departamento 01,01262,SONSON,100%,14596,0,0,0,0
01,Departamento 01,01265,SOPETRAN,100%,5732,0,0,0,0
01,Departamento 01,01268,TAMESIS,100%,6343,0,0,0,0
01,Departamento 01,01270,TARAZA,100%,0,5938,0,0,0
01,Departamento 01,01271,TARSO,100%,2212,0,0,0,0
01,Departamento 01,01274,TITIRIBI,100%,3204,0,0,0,0
01,Departamento 01,01277,TOLEDO,100%,1331,0,0,0,0
01,Departamento 01,01280,TURBO,100%,0,35181,0,0,0
01,Departamento 01,01282,URAMITA,100%,2509,0,0,0,0
01,Departamento 01,01283,URRAO,100%,8951,0,0,0,0
01,Departamento 01,01286,VALDIVIA,100%,0,2394,0,0,0
01,Departamento 01,01289,VALPARAISO,100%,2273,0,0,0,0
01,Departamento 01,01290,VEGACHI,100%,4600,0,0,0,0
01,Departamento 01,01292,VENECIA,100%,4928,0,0,0,0
01,Departamento 01,01291,VIGIA DEL FUERTE,100%,0,2493,0,0,0
01,Departamento 01,01293,YALI,100%,2265,0,0,0,0
01,Departamento 01,01295,YARUMAL,100%,12617,0,0,0,0
01,Departamento 01,01298,YOLOMBO,100%,6166,0,0,0,0
01,Departamento 01,01300,YONDO-CASABE,100%,5186,0,0,0,0
01,Departamento 01,01301,ZARAGOZA,100%,0,5276,0,0,0
03,Departamento 03,03004,BARANOA,100%,0,23514,0,0,0
03,Departamento 03,03001,BARRANQUILLA,100%,0,375178,0,0,0
03,Departamento 03,03007,CAMPO DE LA CRUZ,100%,6764,0,0,0,0
03,Departamento 03,03010,CANDELARIA,100%,4579,0,0,0,0
03,Departamento 03,03013,GALAPA,100%,0,19739,0,0,0
03,Departamento 03,03016,JUAN DE ACOSTA,100%,6644,0,0,0,0
03,Departamento 03,03019,LURUACO,100%,0,6915,0,0,0
03,Departamento 03,03022,MALAMBO,100%,0,40114,0,0,0
03,Departamento 03,03025,MANATI,100%,4995,0,0,0,0
03,Departamento 03,03028,PALMAR DE VARELA,100%,0,10125,0,0,0
03,Departamento 03,03031,PIOJO,100%,0,1883,0,0,0
03,Departamento 03,03034,POLONUEVO,100%,0,7171,0,0,0
03,Departamento 03,03035,PONEDERA,100%,0,6437,0,0,0
03,Departamento 03,03037,PUERTO COLOMBIA,100%,0,15357,0,0,0
03,Departamento 03,03040,REPELON,100%,0,6553,0,0,0
03,Departamento 03,03043,SABANAGRANDE,100%,0,10689,0,0,0
03,Departamento 03,03046,SABANALARGA,100%,0,32762,0,0,0
03,Departamento 03,03047,SANTA LUCIA,100%,4550,0,0,0,0
03,Departamento 03,03049,SANTO TOMAS,100%,0,11140,0,0,0
03,Departamento 03,03052,SOLEDAD,100%,0,136134,0,0,0
03,Departamento 03,03055,SUAN,100%,3672,0,0,0,0
03,Departamento 03,03058,TUBARA,100%,0,4890,0,0,0
03,Departamento 03,03061,USIACURI,100%,0,4089,0,0,0
05,Departamento 05,05004,ACHI,100%,7061,0,0,0,0
05,Departamento 05,05006,ALTOS DEL ROSARIO,100%,2556,0,0,0,0
05,Departamento 05,05005,ARENAL,100%,0,2292,0,0,0
05,Departamento 05,05007,ARJONA,100%,0,23546,0,0,0
05,Departamento 05,05009,ARROYO HONDO,100%,3525,0,0,0,0
05,Departamento 05,05010,BARRANCO DE LOBA,100%,3956,0,0,0,0
05,Departamento 05,05013,CALAMAR,100%,5847,0,0,0,0
05,Departamento 05,05014,CANTAGALLO,100%,0,3271,0,0,0
05,Departamento 05,05001,CARTAGENA,"99,96%",0,324123,0,0,0
05,Departamento 05,05015,CICUCO,100%,0,3631,0,0,0
05,Departamento 05,05018,CLEMENCIA,100%,0,4639,0,0,0
05,Departamento 05,05016,CORDOBA,100%,0,5131,0,0,0
05,Departamento 05,05022,EL CARMEN DE BOLIVAR,100%,19367,0,0,0,0
05,Departamento 05,05025,EL GUAMO,100%,2560,0,0,0,0
05,Departamento 05,05027,EL PEÑON,100%,1811,0,0,0,0
05,Departamento 05,05026,HATILLO DE LOBA,100%,4283,0,0,0,0
05,Departamento 05,05028,MAGANGUE,100%,0,34408,0,0,0
05,Departamento 05,05031,MAHATES,100%,0,6164,0,0,0
05,Departamento 05,05037,MARGARITA,100%,3466,0,0,0,0
05,Departamento 05,05040,MARIA LA BAJA,100%,0,14766,0,0,0
05,Departamento 05,05043,MOMPOS,100%,0,10744,0,0,0
05,Departamento 05,05041,MONTECRISTO,100%,0,2558,0,0,0
05,Departamento 05,05044,MORALES,100%,5325,0,0,0,0
05,Departamento 05,05050,NOROSI,100%,0,1788,0,0,0
05,Departamento 05,05059,PINILLOS,100%,6479,0,0,0,0
05,Departamento 05,05063,REGIDOR,100%,0,1639,0,0,0
05,Departamento 05,05065,RIOVIEJO,100%,2249,0,0,0,0
05,Departamento 05,05072,SAN CRISTOBAL,100%,0,3039,0,0,0
05,Departamento 05,05070,SAN ESTANISLAO,100%,5070,0,0,0,0
05,Departamento 05,05073,SAN FERNANDO,100%,2636,0,0,0,0
05,Departamento 05,05076,SAN JACINTO,100%,6710,0,0,0,0
05,Departamento 05,05078,SAN JACINTO DEL CAUCA,100%,2432,0,0,0,0
05,Departamento 05,05079,SAN JUAN NEPOMUCENO,100%,9941,0,0,0,0
05,Departamento 05,05082,SAN MARTIN DE LOBA,100%,3446,0,0,0,0
05,Departamento 05,05084,SAN PABLO,100%,0,6645,0,0,0
05,Departamento 05,05091,SANTA CATALINA,100%,0,5675,0,0,0
05,Departamento 05,05094,SANTA ROSA,100%,0,7292,0,0,0
05,Departamento 05,05095,SANTA ROSA DEL SUR,100%,12161,0,0,0,0
05,Departamento 05,05097,SIMITI,100%,4933,0,0,0,0
05,Departamento 05,05106,SOPLAVIENTO,100%,0,4575,0,0,0
05,Departamento 05,05110,TALAIGUA NUEVO,100%,3599,0,0,0,0
05,Departamento 05,05113,TIQUISIO (PTO. RICO),100%,3518,0,0,0,0
05,Departamento 05,05118,TURBACO,100%,0,30272,0,0,0
05,Departamento 05,05121,TURBANA,100%,0,7877,0,0,0
05,Departamento 05,05124,VILLANUEVA,100%,0,5216,0,0,0
05,Departamento 05,05127,ZAMBRANO,100%,0,4610,0,0,0
07,Departamento 07,07007,ALMEIDA,100%,818,0,0,0,0
07,Departamento 07,07008,AQUITANIA (PUEBLOVIEJO),100%,7053,0,0,0,0
07,Departamento 07,07010,ARCABUCO,100%,2388,0,0,0,0
07,Departamento 07,07013,BELEN,100%,3281,0,0,0,0
07,Departamento 07,07016,BERBEO,100%,575,0,0,0,0
07,Departamento 07,07019,BETEITIVA,100%,891,0,0,0,0
07,Departamento 07,07022,BOAVITA,100%,2187,0,0,0,0
07,Departamento 07,07025,BOYACA,100%,2199,0,0,0,0
07,Departamento 07,07028,BRICEÑO,100%,1349,0,0,0,0
07,Departamento 07,07031,BUENAVISTA,100%,2780,0,0,0,0
07,Departamento 07,07034,BUSBANZA,100%,546,0,0,0,0
07,Departamento 07,07037,CALDAS,100%,1613,0,0,0,0
07,Departamento 07,07040,CAMPOHERMOSO,100%,1339,0,0,0,0
07,Departamento 07,07043,CERINZA,100%,1461,0,0,0,0
07,Departamento 07,07064,CHINAVITA,100%,1646,0,0,0,0
07,Departamento 07,07067,CHIQUINQUIRA,100%,18637,0,0,0,0
07,Departamento 07,07068,CHIQUIZA,100%,2172,0,0,0,0
07,Departamento 07,07070,CHISCAS,100%,1498,0,0,0,0
07,Departamento 07,07073,CHITA,100%,2967,0,0,0,0
07,Departamento 07,07076,CHITARAQUE,100%,2955,0,0,0,0
07,Departamento 07,07077,CHIVATA,100%,1563,0,0,0,0
07,Departamento 07,07078,CHIVOR,100%,1091,0,0,0,0
07,Departamento 07,07046,CIENEGA,100%,2451,0,0,0,0
07,Departamento 07,07049,COMBITA,100%,3938,0,0,0,0
07,Departamento 07,07052,COPER,100%,1791,0,0,0,0
07,Departamento 07,07055,CORRALES,100%,1139,0,0,0,0
07,Departamento 07,07058,COVARACHIA,100%,1826,0,0,0,0
07,Departamento 07,07059,CUBARA,100%,0,2300,0,0,0
07,Departamento 07,07060,CUCAITA,100%,1398,0,0,0,0
07,Departamento 07,07061,CUITIVA,100%,867,0,0,0,0
07,Departamento 07,07079,DUITAMA,100%,36015,0,0,0,0
07,Departamento 07,07082,EL COCUY,100%,1622,0,0,0,0
07,Departamento 07,07085,EL ESPINO,100%,1258,0,0,0,0
07,Departamento 07,07088,FIRAVITOBA,100%,2071,0,0,0,0
07,Departamento 07,07091,FLORESTA,100%,2002,0,0,0,0
07,Departamento 07,07094,GACHANTIVA,100%,1568,0,0,0,0
07,Departamento 07,07097,GAMEZA,100%,2328,0,0,0,0
07,Departamento 07,07100,GARAGOA,100%,5345,0,0,0,0
07,Departamento 07,07103,GUACAMAYAS,100%,763,0,0,0,0
07,Departamento 07,07106,GUATEQUE,100%,3778,0,0,0,0
07,Departamento 07,07109,GUAYATA,100%,2247,0,0,0,0
07,Departamento 07,07112,GUICAN,100%,1063,0,0,0,0
07,Departamento 07,07118,IZA,100%,1041,0,0,0,0
07,Departamento 07,07121,JENESANO,100%,3093,0,0,0,0
07,Departamento 07,07124,JERICO,100%,1865,0,0,0,0
07,Departamento 07,07130,LA CAPILLA,100%,1302,0,0,0,0
07,Departamento 07,07136,LA UVITA,100%,1326,0,0,0,0
07,Departamento 07,07137,LA VICTORIA,100%,680,0,0,0,0
07,Departamento 07,07127,LABRANZAGRANDE,100%,1870,0,0,0,0
07,Departamento 07,07142,MACANAL,100%,1901,0,0,0,0
07,Departamento 07,07148,MARIPI,100%,3020,0,0,0,0
07,Departamento 07,07151,MIRAFLORES,100%,3048,0,0,0,0
07,Departamento 07,07154,MONGUA,100%,2657,0,0,0,0
07,Departamento 07,07157,MONGUI,100%,1998,0,0,0,0
07,Departamento 07,07160,MONIQUIRA,100%,8875,0,0,0,0
07,Departamento 07,07161,MOTAVITA,100%,2262,0,0,0,0
07,Departamento 07,07163,MUZO,100%,3005,0,0,0,0
07,Departamento 07,07166,NOBSA,100%,0,6641,0,0,0
07,Departamento 07,07169,NUEVO COLON,100%,2423,0,0,0,0
07,Departamento 07,07173,OICATA,100%,1196,0,0,0,0
07,Departamento 07,07176,OTANCHE,100%,3850,0,0,0,0
07,Departamento 07,07178,PACHAVITA,100%,1099,0,0,0,0
07,Departamento 07,07179,PAEZ,100%,1457,0,0,0,0
07,Departamento 07,07181,PAIPA,100%,12342,0,0,0,0
07,Departamento 07,07184,PAJARITO,100%,864,0,0,0,0
07,Departamento 07,07187,PANQUEBA,100%,770,0,0,0,0
07,Departamento 07,07190,PAUNA,100%,3324,0,0,0,0
07,Departamento 07,07193,PAYA,100%,1007,0,0,0,0
07,Departamento 07,07199,PAZ DE RIO,100%,0,1433,0,0,0
07,Departamento 07,07202,PESCA,100%,3215,0,0,0,0
07,Departamento 07,07205,PISBA,100%,667,0,0,0,0
07,Departamento 07,07214,PUERTO BOYACA,100%,14527,0,0,0,0
07,Departamento 07,07215,QUIPAMA,100%,2236,0,0,0,0
07,Departamento 07,07217,RAMIRIQUI,100%,4634,0,0,0,0
07,Departamento 07,07220,RAQUIRA,100%,2884,0,0,0,0
07,Departamento 07,07223,RONDON,100%,1188,0,0,0,0
07,Departamento 07,07226,SABOYA,100%,5118,0,0,0,0
07,Departamento 07,07232,SACHICA,100%,2313,0,0,0,0
07,Departamento 07,07235,SAMACA,100%,7955,0,0,0,0
07,Departamento 07,07237,SAN EDUARDO,100%,711,0,0,0,0
07,Departamento 07,07238,SAN JOSE DE PARE,100%,2779,0,0,0,0
07,Departamento 07,07241,SAN LUIS DE GACENO,100%,2451,0,0,0,0
07,Departamento 07,07247,SAN MATEO,100%,1881,0,0,0,0
07,Departamento 07,07248,SAN MIGUEL DE SEMA,100%,1498,0,0,0,0
07,Departamento 07,07249,SAN PABLO DE BORBUR,100%,3257,0,0,0,0
07,Departamento 07,07251,SANTA MARIA,100%,1282,0,0,0,0
07,Departamento 07,07253,SANTA ROSA DE VITERBO,100%,4330,0,0,0,0
07,Departamento 07,07256,SANTA SOFIA,100%,1875,0,0,0,0
07,Departamento 07,07250,SANTANA,100%,3320,0,0,0,0
07,Departamento 07,07259,SATIVANORTE,100%,1314,0,0,0,0
07,Departamento 07,07262,SATIVASUR,100%,582,0,0,0,0
07,Departamento 07,07265,SIACHOQUE,100%,3129,0,0,0,0
07,Departamento 07,07268,SOATA,100%,3541,0,0,0,0
07,Departamento 07,07274,SOCHA,100%,2853,0,0,0,0
07,Departamento 07,07271,SOCOTA,100%,2837,0,0,0,0
07,Departamento 07,07277,SOGAMOSO,100%,38009,0,0,0,0
07,Departamento 07,07280,SOMONDOCO,100%,1382,0,0,0,0
07,Departamento 07,07281,SORA,100%,1352,0,0,0,0
07,Departamento 07,07282,SORACA,100%,2893,0,0,0,0
07,Departamento 07,07283,SOTAQUIRA,100%,3133,0,0,0,0
07,Departamento 07,07286,SUSACON,100%,1287,0,0,0,0
07,Departamento 07,07289,SUTAMARCHAN,100%,3316,0,0,0,0
07,Departamento 07,07292,SUTATENZA,100%,1895,0,0,0,0
07,Departamento 07,07298,TASCO,100%,2227,0,0,0,0
07,Departamento 07,07301,TENZA,100%,1797,0,0,0,0
07,Departamento 07,07304,TIBANA,100%,3652,0,0,0,0
07,Departamento 07,07307,TIBASOSA,100%,3795,0,0,0,0
07,Departamento 07,07310,TINJACA,100%,1526,0,0,0,0
07,Departamento 07,07311,TIPACOQUE,100%,1747,0,0,0,0
07,Departamento 07,07313,TOCA,100%,3567,0,0,0,0
07,Departamento 07,07316,TOGUI,100%,2129,0,0,0,0
07,Departamento 07,07319,TOPAGA,100%,1853,0,0,0,0
07,Departamento 07,07322,TOTA,100%,2202,0,0,0,0
07,Departamento 07,07001,TUNJA,100%,0,57709,0,0,0
07,Departamento 07,07324,TUNUNGUA,100%,775,0,0,0,0
07,Departamento 07,07325,TURMEQUE,100%,2656,0,0,0,0
07,Departamento 07,07328,TUTA,100%,3639,0,0,0,0
07,Departamento 07,07331,TUTAZA,100%,1031,0,0,0,0
07,Departamento 07,07334,UMBITA,100%,3294,0,0,0,0
07,Departamento 07,07337,VENTAQUEMADA,100%,5031,0,0,0,0
07,Departamento 07,07139,VILLA DE LEIVA,100%,6434,0,0,0,0
07,Departamento 07,07340,VIRACACHA,100%,1452,0,0,0,0
07,Departamento 07,07346,ZETAQUIRA,100%,2337,0,0,0,0
09,Departamento 09,09004,AGUADAS,100%,9417,0,0,0,0
09,Departamento 09,09007,ANSERMA,100%,11553,0,0,0,0
09,Departamento 09,09013,ARANZAZU,100%,4905,0,0,0,0
09,Departamento 09,09022,BELALCAZAR,100%,3564,0,0,0,0
09,Departamento 09,09034,CHINCHINA,100%,16190,0,0,0,0
09,Departamento 09,09037,FILADELFIA,100%,3909,0,0,0,0
09,Departamento 09,09049,LA DORADA,100%,17285,0,0,0,0
09,Departamento 09,09052,LA MERCED,100%,2127,0,0,0,0
09,Departamento 09,09001,MANIZALES,100%,128762,0,0,0,0
09,Departamento 09,09055,MANZANARES,100%,6580,0,0,0,0
09,Departamento 09,09058,MARMATO,100%,1992,0,0,0,0
09,Departamento 09,09061,MARQUETALIA,100%,5420,0,0,0,0
09,Departamento 09,09067,MARULANDA,100%,1001,0,0,0,0
09,Departamento 09,09076,NEIRA,100%,7790,0,0,0,0
09,Departamento 09,09078,NORCASIA,100%,2112,0,0,0,0
09,Departamento 09,09079,PACORA,100%,5766,0,0,0,0
09,Departamento 09,09082,PALESTINA,100%,4846,0,0,0,0
09,Departamento 09,09085,PENSILVANIA,100%,6903,0,0,0,0
09,Departamento 09,09103,RIOSUCIO,100%,13483,0,0,0,0
09,Departamento 09,09106,RISARALDA,100%,4096,0,0,0,0
09,Departamento 09,09109,SALAMINA,100%,5713,0,0,0,0
09,Departamento 09,09115,SAMANA,100%,7278,0,0,0,0
09,Departamento 09,09120,SAN JOSE,100%,1912,0,0,0,0
09,Departamento 09,09124,SUPIA,100%,7518,0,0,0,0
09,Departamento 09,09127,VICTORIA,100%,3313,0,0,0,0
09,Departamento 09,09130,VILLAMARIA,100%,17700,0,0,0,0
09,Departamento 09,09133,VITERBO,100%,5600,0,0,0,0
11,Departamento 11,11004,ALMAGUER,100%,0,9035,0,0,0
11,Departamento 11,11005,ARGELIA,100%,0,15849,0,0,0
11,Departamento 11,11006,BALBOA,100%,0,12408,0,0,0
11,Departamento 11,11007,BOLIVAR,100%,0,19406,0,0,0
11,Departamento 11,11010,BUENOS AIRES,100%,0,8688,0,0,0
11,Departamento 11,11013,CAJIBIO,100%,0,13051,0,0,0
11,Departamento 11,11016,CALDONO,100%,0,17364,0,0,0
11,Departamento 11,11019,CALOTO,100%,0,13217,0,0,0
11,Departamento 11,11022,CORINTO,100%,0,12017,0,0,0
11,Departamento 11,11025,EL TAMBO,100%,0,22753,0,0,0
11,Departamento 11,11027,FLORENCIA,100%,0,2925,0,0,0
11,Departamento 11,11029,GUACHENE,100%,0,9076,0,0,0
11,Departamento 11,11028,GUAPI,100%,0,10097,0,0,0
11,Departamento 11,11031,INZA,100%,0,10734,0,0,0
11,Departamento 11,11034,JAMBALO,100%,0,8766,0,0,0
11,Departamento 11,11037,LA SIERRA,100%,0,4286,0,0,0
11,Departamento 11,11040,LA VEGA,100%,0,8123,0,0,0
11,Departamento 11,11043,LOPEZ (MICAY),100%,0,7871,0,0,0
11,Departamento 11,11046,MERCADERES,100%,0,7867,0,0,0
11,Departamento 11,11049,MIRANDA,100%,0,12996,0,0,0
11,Departamento 11,11052,MORALES,100%,0,12333,0,0,0
11,Departamento 11,11053,PADILLA,100%,0,3659,0,0,0
11,Departamento 11,11055,PAEZ (BELALCAZAR),100%,0,13475,0,0,0
11,Departamento 11,11058,PATIA (EL BORDO),100%,0,15757,0,0,0
11,Departamento 11,11060,PIAMONTE,100%,0,2472,0,0,0
11,Departamento 11,11061,PIENDAMO,100%,0,13317,0,0,0
11,Departamento 11,11001,POPAYAN,100%,0,128296,0,0,0
11,Departamento 11,11064,PUERTO TEJADA,100%,0,20345,0,0,0
11,Departamento 11,11067,PURACE (COCONUCO),100%,0,5077,0,0,0
11,Departamento 11,11070,ROSAS,100%,0,3860,0,0,0
11,Departamento 11,11073,SAN SEBASTIAN,100%,0,3823,0,0,0
11,Departamento 11,11079,SANTA ROSA,100%,0,1845,0,0,0
11,Departamento 11,11076,SANTANDER DE QUILICHAO,100%,0,45798,0,0,0
11,Departamento 11,11082,SILVIA,100%,0,13726,0,0,0
11,Departamento 11,11085,SOTARA (PAISPAMBA),100%,0,3633,0,0,0
11,Departamento 11,11087,SUAREZ,100%,0,9318,0,0,0
11,Departamento 11,11086,SUCRE,100%,0,4178,0,0,0
11,Departamento 11,11088,TIMBIO,100%,0,13067,0,0,0
11,Departamento 11,11091,TIMBIQUI,100%,0,10101,0,0,0
11,Departamento 11,11094,TORIBIO,100%,0,16826,0,0,0
11,Departamento 11,11097,TOTORO,100%,0,8488,0,0,0
11,Departamento 11,11098,VILLA RICA,100%,0,9556,0,0,0
12,Departamento 12,12075,AGUACHICA,100%,31013,0,0,0,0
12,Departamento 12,12150,AGUSTIN CODAZZI,100%,0,17897,0,0,0
12,Departamento 12,12170,ASTREA,100%,5624,0,0,0,0
12,Departamento 12,12180,BECERRIL,100%,0,6965,0,0,0
12,Departamento 12,12200,BOSCONIA,100%,0,11165,0,0,0
12,Departamento 12,12300,CHIMICHAGUA,100%,7792,0,0,0,0
12,Departamento 12,12375,CHIRIGUANA,100%,0,8359,0,0,0
12,Departamento 12,12225,CURUMANI,100%,0,9840,0,0,0
12,Departamento 12,12410,EL COPEY,100%,0,9404,0,0,0
12,Departamento 12,12415,EL PASO,100%,0,12596,0,0,0
12,Departamento 12,12450,GAMARRA,100%,4469,0,0,0,0
12,Departamento 12,12525,GONZALEZ,100%,1935,0,0,0,0
12,Departamento 12,12600,LA GLORIA,100%,4408,0,0,0,0
12,Departamento 12,12608,LA JAGUA DE IBIRICO,100%,0,11855,0,0,0
12,Departamento 12,12825,LA PAZ,100%,7943,0,0,0,0
12,Departamento 12,12625,MANAURE BALCON DEL CESAR (MANA,100%,0,2970,0,0,0
12,Departamento 12,12650,PAILITAS,100%,5494,0,0,0,0
12,Departamento 12,12700,PELAYA,100%,6225,0,0,0,0
12,Departamento 12,12720,PUEBLO BELLO,100%,0,8345,0,0,0
12,Departamento 12,12750,RIO DE ORO,100%,7045,0,0,0,0
12,Departamento 12,12800,SAN ALBERTO,100%,6418,0,0,0,0
